"time_period","org_unit","product","disease_cases","year","rainfall","mean_temperature","population","location"
"2020-04","0305 Naleh","Primaquine 7.5 mg",0,2020,35.6906666666667,24.7133333333333,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-05","0305 Naleh","Primaquine 7.5 mg",0,2020,21.6129032258065,26.3193548387097,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-06","0305 Naleh","Primaquine 7.5 mg",0,2020,36.7816666666667,25.37,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-07","0305 Naleh","Primaquine 7.5 mg",90,2020,41.7561290322581,25.0645161290323,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-08","0305 Naleh","Primaquine 7.5 mg",0,2020,74.9158064516129,23.5290322580645,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-09","0305 Naleh","Primaquine 7.5 mg",0,2020,39.1886666666667,23.93,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-10","0305 Naleh","Primaquine 7.5 mg",0,2020,16.7293548387097,21.6290322580645,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-11","0305 Naleh","Primaquine 7.5 mg",0,2020,5.69333333333333,20.59,26076,"0305 Naleh-Primaquine 7.5 mg"
"2020-12","0305 Naleh","Primaquine 7.5 mg",0,2020,2.76225806451613,17.7225806451613,26076,"0305 Naleh-Primaquine 7.5 mg"
"2021-01","0305 Naleh","Primaquine 7.5 mg",0,2021,1.8741935483871,17.2290322580645,26382,"0305 Naleh-Primaquine 7.5 mg"
"2021-02","0305 Naleh","Primaquine 7.5 mg",0,2021,10.7246428571429,19.9214285714286,26382,"0305 Naleh-Primaquine 7.5 mg"
"2021-03","0305 Naleh","Primaquine 7.5 mg",0,2021,11.2329032258065,24.3548387096774,26382,"0305 Naleh-Primaquine 7.5 mg"
"2021-04","0305 Naleh","Primaquine 7.5 mg",0,2021,33.623,23.5166666666667,26382,"0305 Naleh-Primaquine 7.5 mg"
"2021-05","0305 Naleh","Primaquine 7.5 mg",0,2021,37.5851612903226,25.9677419354839,26382,"0305 Naleh-Primaquine 7.5 mg"
"2021-06","0305 Naleh","Primaquine 7.5 mg",0,2021,42.494,24.18,26382,"0305 Naleh-Primaquine 7.5 mg"
"2019-02","0305 Naleh","Rapid Diagnostic Test (RDT)",7,2019,6.07285714285714,20.8892857142857,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-03","0305 Naleh","Rapid Diagnostic Test (RDT)",9,2019,4.04354838709677,23.9806451612903,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-04","0305 Naleh","Rapid Diagnostic Test (RDT)",12,2019,8.25933333333333,27.1033333333333,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-05","0305 Naleh","Rapid Diagnostic Test (RDT)",7,2019,17.5222580645161,27.9322580645161,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-06","0305 Naleh","Rapid Diagnostic Test (RDT)",43,2019,18.7163333333333,26.0066666666667,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-07","0305 Naleh","Rapid Diagnostic Test (RDT)",45,2019,50.3229032258064,24.7,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-08","0305 Naleh","Rapid Diagnostic Test (RDT)",81,2019,75.1174193548387,24.0548387096774,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-09","0305 Naleh","Rapid Diagnostic Test (RDT)",50,2019,25.3556666666667,23.96,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-10","0305 Naleh","Rapid Diagnostic Test (RDT)",35,2019,12.0916129032258,23.5677419354839,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-11","0305 Naleh","Rapid Diagnostic Test (RDT)",29,2019,4.836,21.8633333333333,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-12","0305 Naleh","Rapid Diagnostic Test (RDT)",37,2019,5.62233333333333,17.5766666666667,25753,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-01","0305 Naleh","Rapid Diagnostic Test (RDT)",19,2020,1.0658064516129,19.8838709677419,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-02","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,3.27241379310345,20.5448275862069,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-03","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,5.30935483870968,24.6870967741935,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-04","0305 Naleh","Rapid Diagnostic Test (RDT)",220,2020,35.6906666666667,24.7133333333333,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-05","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,21.6129032258065,26.3193548387097,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-06","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,36.7816666666667,25.37,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-07","0305 Naleh","Rapid Diagnostic Test (RDT)",220,2020,41.7561290322581,25.0645161290323,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-08","0305 Naleh","Rapid Diagnostic Test (RDT)",50,2020,74.9158064516129,23.5290322580645,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-09","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,39.1886666666667,23.93,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-10","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,16.7293548387097,21.6290322580645,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-11","0305 Naleh","Rapid Diagnostic Test (RDT)",120,2020,5.69333333333333,20.59,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2020-12","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2020,2.76225806451613,17.7225806451613,26076,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2021-01","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2021,1.8741935483871,17.2290322580645,26382,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2021-02","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2021,10.7246428571429,19.9214285714286,26382,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2021-03","0305 Naleh","Rapid Diagnostic Test (RDT)",240,2021,11.2329032258065,24.3548387096774,26382,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2021-04","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2021,33.623,23.5166666666667,26382,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2021-05","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2021,37.5851612903226,25.9677419354839,26382,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2021-06","0305 Naleh","Rapid Diagnostic Test (RDT)",0,2021,42.494,24.18,26382,"0305 Naleh-Rapid Diagnostic Test (RDT)"
"2019-02","0401 Xai","Coartem [6x1 tablets]",0,2019,6.81357142857143,20.6071428571429,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-03","0401 Xai","Coartem [6x1 tablets]",0,2019,5.05967741935484,23.6967741935484,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-04","0401 Xai","Coartem [6x1 tablets]",0,2019,8.439,26.3433333333333,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-05","0401 Xai","Coartem [6x1 tablets]",10,2019,19.1783870967742,27.0483870967742,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-06","0401 Xai","Coartem [6x1 tablets]",0,2019,24.5546666666667,25.7366666666667,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-07","0401 Xai","Coartem [6x1 tablets]",0,2019,53.5883870967742,24.158064516129,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-08","0401 Xai","Coartem [6x1 tablets]",0,2019,66.1748387096774,23.6516129032258,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-09","0401 Xai","Coartem [6x1 tablets]",0,2019,27.1216666666667,23.25,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-10","0401 Xai","Coartem [6x1 tablets]",0,2019,13.33,22.8032258064516,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-11","0401 Xai","Coartem [6x1 tablets]",0,2019,5.22133333333333,20.9166666666667,86840,"0401 Xai-Coartem [6x1 tablets]"
"2019-12","0401 Xai","Coartem [6x1 tablets]",0,2019,4.081,16.91,86840,"0401 Xai-Coartem [6x1 tablets]"
"2020-01","0401 Xai","Coartem [6x1 tablets]",0,2020,0.377096774193548,19.4774193548387,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-02","0401 Xai","Coartem [6x1 tablets]",0,2020,3.16965517241379,19.4862068965517,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-03","0401 Xai","Coartem [6x1 tablets]",0,2020,5.52741935483871,23.6677419354839,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-04","0401 Xai","Coartem [6x1 tablets]",0,2020,42.404,23.1333333333333,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-05","0401 Xai","Coartem [6x1 tablets]",0,2020,23.5377419354839,25.6709677419355,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-06","0401 Xai","Coartem [6x1 tablets]",0,2020,44.2376666666667,24.9366666666667,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-07","0401 Xai","Coartem [6x1 tablets]",0,2020,46.8477419354839,24.5354838709677,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-08","0401 Xai","Coartem [6x1 tablets]",0,2020,79.7341935483871,22.9903225806452,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-09","0401 Xai","Coartem [6x1 tablets]",0,2020,39.507,23.2266666666667,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-10","0401 Xai","Coartem [6x1 tablets]",0,2020,16.7951612903226,20.6870967741935,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-11","0401 Xai","Coartem [6x1 tablets]",0,2020,4.26733333333333,19.8533333333333,88125,"0401 Xai-Coartem [6x1 tablets]"
"2020-12","0401 Xai","Coartem [6x1 tablets]",0,2020,1.28193548387097,16.6677419354839,88125,"0401 Xai-Coartem [6x1 tablets]"
"2021-01","0401 Xai","Coartem [6x1 tablets]",0,2021,2.07290322580645,15.9935483870968,89385,"0401 Xai-Coartem [6x1 tablets]"
"2021-02","0401 Xai","Coartem [6x1 tablets]",0,2021,12.5139285714286,19.05,89385,"0401 Xai-Coartem [6x1 tablets]"
"2021-03","0401 Xai","Coartem [6x1 tablets]",0,2021,12.4690322580645,23.5483870967742,89385,"0401 Xai-Coartem [6x1 tablets]"
"2021-04","0401 Xai","Coartem [6x1 tablets]",0,2021,36.4623333333333,22.7766666666667,89385,"0401 Xai-Coartem [6x1 tablets]"
"2021-05","0401 Xai","Coartem [6x1 tablets]",0,2021,39.8722580645161,25.241935483871,89385,"0401 Xai-Coartem [6x1 tablets]"
"2021-06","0401 Xai","Coartem [6x1 tablets]",0,2021,48.8553333333333,23.7266666666667,89385,"0401 Xai-Coartem [6x1 tablets]"
"2019-02","0401 Xai","Coartem [6x2 tablets]",0,2019,6.81357142857143,20.6071428571429,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-03","0401 Xai","Coartem [6x2 tablets]",0,2019,5.05967741935484,23.6967741935484,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-04","0401 Xai","Coartem [6x2 tablets]",0,2019,8.439,26.3433333333333,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-05","0401 Xai","Coartem [6x2 tablets]",1,2019,19.1783870967742,27.0483870967742,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-06","0401 Xai","Coartem [6x2 tablets]",0,2019,24.5546666666667,25.7366666666667,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-07","0401 Xai","Coartem [6x2 tablets]",0,2019,53.5883870967742,24.158064516129,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-08","0401 Xai","Coartem [6x2 tablets]",0,2019,66.1748387096774,23.6516129032258,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-09","0401 Xai","Coartem [6x2 tablets]",0,2019,27.1216666666667,23.25,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-10","0401 Xai","Coartem [6x2 tablets]",0,2019,13.33,22.8032258064516,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-11","0401 Xai","Coartem [6x2 tablets]",0,2019,5.22133333333333,20.9166666666667,86840,"0401 Xai-Coartem [6x2 tablets]"
"2019-12","0401 Xai","Coartem [6x2 tablets]",0,2019,4.081,16.91,86840,"0401 Xai-Coartem [6x2 tablets]"
"2020-01","0401 Xai","Coartem [6x2 tablets]",0,2020,0.377096774193548,19.4774193548387,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-02","0401 Xai","Coartem [6x2 tablets]",0,2020,3.16965517241379,19.4862068965517,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-03","0401 Xai","Coartem [6x2 tablets]",0,2020,5.52741935483871,23.6677419354839,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-04","0401 Xai","Coartem [6x2 tablets]",0,2020,42.404,23.1333333333333,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-05","0401 Xai","Coartem [6x2 tablets]",0,2020,23.5377419354839,25.6709677419355,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-06","0401 Xai","Coartem [6x2 tablets]",0,2020,44.2376666666667,24.9366666666667,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-07","0401 Xai","Coartem [6x2 tablets]",1,2020,46.8477419354839,24.5354838709677,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-08","0401 Xai","Coartem [6x2 tablets]",6,2020,79.7341935483871,22.9903225806452,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-09","0401 Xai","Coartem [6x2 tablets]",0,2020,39.507,23.2266666666667,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-10","0401 Xai","Coartem [6x2 tablets]",0,2020,16.7951612903226,20.6870967741935,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-11","0401 Xai","Coartem [6x2 tablets]",0,2020,4.26733333333333,19.8533333333333,88125,"0401 Xai-Coartem [6x2 tablets]"
"2020-12","0401 Xai","Coartem [6x2 tablets]",0,2020,1.28193548387097,16.6677419354839,88125,"0401 Xai-Coartem [6x2 tablets]"
"2021-01","0401 Xai","Coartem [6x2 tablets]",0,2021,2.07290322580645,15.9935483870968,89385,"0401 Xai-Coartem [6x2 tablets]"
"2021-02","0401 Xai","Coartem [6x2 tablets]",0,2021,12.5139285714286,19.05,89385,"0401 Xai-Coartem [6x2 tablets]"
"2021-03","0401 Xai","Coartem [6x2 tablets]",0,2021,12.4690322580645,23.5483870967742,89385,"0401 Xai-Coartem [6x2 tablets]"
"2021-04","0401 Xai","Coartem [6x2 tablets]",0,2021,36.4623333333333,22.7766666666667,89385,"0401 Xai-Coartem [6x2 tablets]"
"2021-05","0401 Xai","Coartem [6x2 tablets]",0,2021,39.8722580645161,25.241935483871,89385,"0401 Xai-Coartem [6x2 tablets]"
"2021-06","0401 Xai","Coartem [6x2 tablets]",0,2021,48.8553333333333,23.7266666666667,89385,"0401 Xai-Coartem [6x2 tablets]"
"2019-02","0401 Xai","Coartem [6x3 tablets]",0,2019,6.81357142857143,20.6071428571429,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-03","0401 Xai","Coartem [6x3 tablets]",0,2019,5.05967741935484,23.6967741935484,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-04","0401 Xai","Coartem [6x3 tablets]",0,2019,8.439,26.3433333333333,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-05","0401 Xai","Coartem [6x3 tablets]",2,2019,19.1783870967742,27.0483870967742,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-06","0401 Xai","Coartem [6x3 tablets]",0,2019,24.5546666666667,25.7366666666667,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-07","0401 Xai","Coartem [6x3 tablets]",0,2019,53.5883870967742,24.158064516129,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-08","0401 Xai","Coartem [6x3 tablets]",0,2019,66.1748387096774,23.6516129032258,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-09","0401 Xai","Coartem [6x3 tablets]",0,2019,27.1216666666667,23.25,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-10","0401 Xai","Coartem [6x3 tablets]",0,2019,13.33,22.8032258064516,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-11","0401 Xai","Coartem [6x3 tablets]",0,2019,5.22133333333333,20.9166666666667,86840,"0401 Xai-Coartem [6x3 tablets]"
"2019-12","0401 Xai","Coartem [6x3 tablets]",0,2019,4.081,16.91,86840,"0401 Xai-Coartem [6x3 tablets]"
"2020-01","0401 Xai","Coartem [6x3 tablets]",0,2020,0.377096774193548,19.4774193548387,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-02","0401 Xai","Coartem [6x3 tablets]",0,2020,3.16965517241379,19.4862068965517,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-03","0401 Xai","Coartem [6x3 tablets]",0,2020,5.52741935483871,23.6677419354839,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-04","0401 Xai","Coartem [6x3 tablets]",0,2020,42.404,23.1333333333333,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-05","0401 Xai","Coartem [6x3 tablets]",0,2020,23.5377419354839,25.6709677419355,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-06","0401 Xai","Coartem [6x3 tablets]",0,2020,44.2376666666667,24.9366666666667,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-07","0401 Xai","Coartem [6x3 tablets]",0,2020,46.8477419354839,24.5354838709677,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-08","0401 Xai","Coartem [6x3 tablets]",0,2020,79.7341935483871,22.9903225806452,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-09","0401 Xai","Coartem [6x3 tablets]",0,2020,39.507,23.2266666666667,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-10","0401 Xai","Coartem [6x3 tablets]",0,2020,16.7951612903226,20.6870967741935,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-11","0401 Xai","Coartem [6x3 tablets]",0,2020,4.26733333333333,19.8533333333333,88125,"0401 Xai-Coartem [6x3 tablets]"
"2020-12","0401 Xai","Coartem [6x3 tablets]",0,2020,1.28193548387097,16.6677419354839,88125,"0401 Xai-Coartem [6x3 tablets]"
"2021-01","0401 Xai","Coartem [6x3 tablets]",0,2021,2.07290322580645,15.9935483870968,89385,"0401 Xai-Coartem [6x3 tablets]"
"2021-02","0401 Xai","Coartem [6x3 tablets]",0,2021,12.5139285714286,19.05,89385,"0401 Xai-Coartem [6x3 tablets]"
"2021-03","0401 Xai","Coartem [6x3 tablets]",0,2021,12.4690322580645,23.5483870967742,89385,"0401 Xai-Coartem [6x3 tablets]"
"2021-04","0401 Xai","Coartem [6x3 tablets]",0,2021,36.4623333333333,22.7766666666667,89385,"0401 Xai-Coartem [6x3 tablets]"
"2021-05","0401 Xai","Coartem [6x3 tablets]",0,2021,39.8722580645161,25.241935483871,89385,"0401 Xai-Coartem [6x3 tablets]"
"2021-06","0401 Xai","Coartem [6x3 tablets]",0,2021,48.8553333333333,23.7266666666667,89385,"0401 Xai-Coartem [6x3 tablets]"
"2019-02","0401 Xai","Coartem [6x4 tablets]",0,2019,6.81357142857143,20.6071428571429,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-03","0401 Xai","Coartem [6x4 tablets]",0,2019,5.05967741935484,23.6967741935484,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-04","0401 Xai","Coartem [6x4 tablets]",0,2019,8.439,26.3433333333333,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-05","0401 Xai","Coartem [6x4 tablets]",2,2019,19.1783870967742,27.0483870967742,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-06","0401 Xai","Coartem [6x4 tablets]",0,2019,24.5546666666667,25.7366666666667,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-07","0401 Xai","Coartem [6x4 tablets]",0,2019,53.5883870967742,24.158064516129,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-08","0401 Xai","Coartem [6x4 tablets]",0,2019,66.1748387096774,23.6516129032258,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-09","0401 Xai","Coartem [6x4 tablets]",0,2019,27.1216666666667,23.25,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-10","0401 Xai","Coartem [6x4 tablets]",0,2019,13.33,22.8032258064516,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-11","0401 Xai","Coartem [6x4 tablets]",8,2019,5.22133333333333,20.9166666666667,86840,"0401 Xai-Coartem [6x4 tablets]"
"2019-12","0401 Xai","Coartem [6x4 tablets]",0,2019,4.081,16.91,86840,"0401 Xai-Coartem [6x4 tablets]"
"2020-01","0401 Xai","Coartem [6x4 tablets]",0,2020,0.377096774193548,19.4774193548387,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-02","0401 Xai","Coartem [6x4 tablets]",0,2020,3.16965517241379,19.4862068965517,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-03","0401 Xai","Coartem [6x4 tablets]",0,2020,5.52741935483871,23.6677419354839,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-04","0401 Xai","Coartem [6x4 tablets]",0,2020,42.404,23.1333333333333,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-05","0401 Xai","Coartem [6x4 tablets]",0,2020,23.5377419354839,25.6709677419355,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-06","0401 Xai","Coartem [6x4 tablets]",0,2020,44.2376666666667,24.9366666666667,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-07","0401 Xai","Coartem [6x4 tablets]",1,2020,46.8477419354839,24.5354838709677,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-08","0401 Xai","Coartem [6x4 tablets]",6,2020,79.7341935483871,22.9903225806452,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-09","0401 Xai","Coartem [6x4 tablets]",0,2020,39.507,23.2266666666667,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-10","0401 Xai","Coartem [6x4 tablets]",0,2020,16.7951612903226,20.6870967741935,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-11","0401 Xai","Coartem [6x4 tablets]",0,2020,4.26733333333333,19.8533333333333,88125,"0401 Xai-Coartem [6x4 tablets]"
"2020-12","0401 Xai","Coartem [6x4 tablets]",0,2020,1.28193548387097,16.6677419354839,88125,"0401 Xai-Coartem [6x4 tablets]"
"2021-01","0401 Xai","Coartem [6x4 tablets]",0,2021,2.07290322580645,15.9935483870968,89385,"0401 Xai-Coartem [6x4 tablets]"
"2021-02","0401 Xai","Coartem [6x4 tablets]",0,2021,12.5139285714286,19.05,89385,"0401 Xai-Coartem [6x4 tablets]"
"2021-03","0401 Xai","Coartem [6x4 tablets]",0,2021,12.4690322580645,23.5483870967742,89385,"0401 Xai-Coartem [6x4 tablets]"
"2021-04","0401 Xai","Coartem [6x4 tablets]",0,2021,36.4623333333333,22.7766666666667,89385,"0401 Xai-Coartem [6x4 tablets]"
"2021-05","0401 Xai","Coartem [6x4 tablets]",0,2021,39.8722580645161,25.241935483871,89385,"0401 Xai-Coartem [6x4 tablets]"
"2021-06","0401 Xai","Coartem [6x4 tablets]",0,2021,48.8553333333333,23.7266666666667,89385,"0401 Xai-Coartem [6x4 tablets]"
"2019-02","0401 Xai","Primaquine 7.5 mg",0,2019,6.81357142857143,20.6071428571429,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-03","0401 Xai","Primaquine 7.5 mg",0,2019,5.05967741935484,23.6967741935484,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-04","0401 Xai","Primaquine 7.5 mg",0,2019,8.439,26.3433333333333,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-05","0401 Xai","Primaquine 7.5 mg",0,2019,19.1783870967742,27.0483870967742,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-06","0401 Xai","Primaquine 7.5 mg",0,2019,24.5546666666667,25.7366666666667,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-07","0401 Xai","Primaquine 7.5 mg",0,2019,53.5883870967742,24.158064516129,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-08","0401 Xai","Primaquine 7.5 mg",0,2019,66.1748387096774,23.6516129032258,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-09","0401 Xai","Primaquine 7.5 mg",0,2019,27.1216666666667,23.25,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-10","0401 Xai","Primaquine 7.5 mg",0,2019,13.33,22.8032258064516,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-11","0401 Xai","Primaquine 7.5 mg",0,2019,5.22133333333333,20.9166666666667,86840,"0401 Xai-Primaquine 7.5 mg"
"2019-12","0401 Xai","Primaquine 7.5 mg",80,2019,4.081,16.91,86840,"0401 Xai-Primaquine 7.5 mg"
"2020-01","0401 Xai","Primaquine 7.5 mg",0,2020,0.377096774193548,19.4774193548387,88125,"0401 Xai-Primaquine 7.5 mg"
"2020-02","0401 Xai","Primaquine 7.5 mg",0,2020,3.16965517241379,19.4862068965517,88125,"0401 Xai-Primaquine 7.5 mg"
"2020-03","0401 Xai","Primaquine 7.5 mg",0,2020,5.52741935483871,23.6677419354839,88125,"0401 Xai-Primaquine 7.5 mg"
"2020-04","0401 Xai","Primaquine 7.5 mg",0,2020,42.404,23.1333333333333,88125,"0401 Xai-Primaquine 7.5 mg"
