time_period,rainfall,mean_temperature,disease_cases,population,location
2019-01,250.838,18.4,25661,738753,PBHtCUM6nkg
2019-02,192.422,18.82,19921,738753,PBHtCUM6nkg
2019-03,180.668,18.94,15891,738753,PBHtCUM6nkg
2019-04,417.426,18.99,15546,738753,PBHtCUM6nkg
2019-05,175.274,18.23,14166,738753,PBHtCUM6nkg
2019-06,71.756,17.97,20774,738753,PBHtCUM6nkg
2019-07,35.555,18.21,25897,738753,PBHtCUM6nkg
2019-08,61.898,18.62,15078,738753,PBHtCUM6nkg
2019-09,145.332,18.82,12380,738753,PBHtCUM6nkg
2019-10,499.35,17.7,11560,738753,PBHtCUM6nkg
2019-11,262.266,18.38,9208,738753,PBHtCUM6nkg
2019-12,555.413,17.99,12705,738753,PBHtCUM6nkg
2020-01,213.858,18.86,20379,912463.07,PBHtCUM6nkg
2020-02,242.247,19.12,23538,909970,PBHtCUM6nkg
2020-03,396.425,19.02,16587,912463.07,PBHtCUM6nkg
2020-04,539.635,18.74,10914,912463.07,PBHtCUM6nkg
2020-05,275.767,18.84,10861,912463.07,PBHtCUM6nkg
2020-06,65.786,18.28,13482,912463.07,PBHtCUM6nkg
2020-07,13.128,18.03,9828,912463.07,PBHtCUM6nkg
2020-08,54.818,19.27,7890,912463.07,PBHtCUM6nkg
2020-09,142.688,18.82,6715,912463.07,PBHtCUM6nkg
2020-10,301.938,18.51,4541,912463.07,PBHtCUM6nkg
2020-11,446.739,18.25,3718,912463.07,PBHtCUM6nkg
2020-12,296.767,18.17,4704,912463.07,PBHtCUM6nkg
2021-01,214.562,18.12,5516,567411,PBHtCUM6nkg
2021-02,193.266,18.91,5164,567411,PBHtCUM6nkg
2021-03,332.737,18.53,5347,567411,PBHtCUM6nkg
2021-04,439.97,18.23,6002,567411,PBHtCUM6nkg
2021-05,251.57,18.32,6211,567411,PBHtCUM6nkg
2021-06,20.246,18.33,4118,567411,PBHtCUM6nkg
2021-07,9.8,18.34,3669,567411,PBHtCUM6nkg
2021-08,82.137,18.58,4269,567411,PBHtCUM6nkg
2021-09,269.849,18.67,4283,567411,PBHtCUM6nkg
2021-10,365.502,18.74,3356,567411,PBHtCUM6nkg
2021-11,340.539,18.64,4247,567411,PBHtCUM6nkg
2021-12,218.639,18.6,4132,567411,PBHtCUM6nkg
2022-01,188.572,18.43,5282,548109,PBHtCUM6nkg
2022-02,202.111,18.14,4376,548109,PBHtCUM6nkg
2022-03,239.677,18.87,2544,548109,PBHtCUM6nkg
2022-04,579.796,18.53,2036,548109,PBHtCUM6nkg
2022-05,166.924,18.41,2283,548109,PBHtCUM6nkg
2022-06,12.37,17.78,3165,548109,PBHtCUM6nkg
2022-07,46.886,18.21,3118,548109,PBHtCUM6nkg
2022-08,118.988,18.11,3154,548109,PBHtCUM6nkg
2022-09,142.872,18.33,2987,548109,PBHtCUM6nkg
2022-10,142.93,19.04,3134,548109,PBHtCUM6nkg
2022-11,432.433,17.8,3062,548109,PBHtCUM6nkg
2022-12,338.438,17.7,2813,548109,PBHtCUM6nkg
2023-01,174.67,17.94,3052,589390,PBHtCUM6nkg
2023-02,143.75,18.64,2733,589390,PBHtCUM6nkg
2023-03,520.412,18.17,1789,589390,PBHtCUM6nkg
2023-04,466.297,18.33,1163,589390,PBHtCUM6nkg
2023-05,148.122,19.09,1234,589390,PBHtCUM6nkg
2023-06,28.334,18.82,1382,589390,PBHtCUM6nkg
2023-07,2.768,19.07,1749,589390,PBHtCUM6nkg
2023-08,10.318,20.14,1469,589390,PBHtCUM6nkg
2023-09,329.1,18.79,1374,589390,PBHtCUM6nkg
2023-10,235.998,19.25,2204,589390,PBHtCUM6nkg
2023-11,566.974,18.2,2457,589390,PBHtCUM6nkg
2023-12,444.622,18.68,3554,589390,PBHtCUM6nkg
2024-01,207.499,18.73,6230,558492.94,PBHtCUM6nkg
2024-02,162.314,19.29,4114,556967,PBHtCUM6nkg
2024-03,214.706,19.8,2494,558492.94,PBHtCUM6nkg
2024-04,567.399,19.02,2332,558492.94,PBHtCUM6nkg
2024-05,188.28,19.44,3096,558492.94,PBHtCUM6nkg
2024-06,18.002,18.96,4659,558492.94,PBHtCUM6nkg
2024-07,6.401,19.77,3922,558492.94,PBHtCUM6nkg
2024-08,22.122,19.73,3691,558492.94,PBHtCUM6nkg
2024-09,68.839,19.89,3759,558492.94,PBHtCUM6nkg
2024-10,266.409,18.81,5403,558492.94,PBHtCUM6nkg
2024-11,376.003,18.25,7151,558492.94,PBHtCUM6nkg
2024-12,451.828,18.4,4329,558492.94,PBHtCUM6nkg
2015-01,32.128,22.34,35946,825383,fcW5X82FfpG
2015-02,58.296,22.45,22439,825383,fcW5X82FfpG
2015-03,104.996,22.12,14019,825383,fcW5X82FfpG
2015-04,146.582,20.48,16656,825383,fcW5X82FfpG
2015-05,53.408,21.19,23852,825383,fcW5X82FfpG
2015-06,20.183,21.99,38778,825383,fcW5X82FfpG
2015-07,3.59,22.75,21312,825383,fcW5X82FfpG
2015-08,11.657,23,8659,825383,fcW5X82FfpG
2015-09,55.287,22.19,6580,825383,fcW5X82FfpG
2015-10,151.834,21.38,14444,825383,fcW5X82FfpG
2015-11,160.955,20.43,47666,825383,fcW5X82FfpG
2015-12,79.303,20.91,71753,825383,fcW5X82FfpG
2016-01,73.163,21.77,36173,1035070.06,fcW5X82FfpG
2016-02,48.032,23.17,22312,1032242,fcW5X82FfpG
2016-03,61.75,23.04,15785,1035070.06,fcW5X82FfpG
2016-04,146.028,21.24,19752,1035070.06,fcW5X82FfpG
2016-05,38.778,21.98,42751,1035070.06,fcW5X82FfpG
2016-06,6.068,22.19,41864,1035070.06,fcW5X82FfpG
2016-07,1.881,22.73,18917,1035070.06,fcW5X82FfpG
2016-08,4.024,23.14,8335,1035070.06,fcW5X82FfpG
2016-09,46.357,22.59,11583,1035070.06,fcW5X82FfpG
2016-10,77.766,21.86,24826,1035070.06,fcW5X82FfpG
2016-11,127.675,20.9,41733,1035070.06,fcW5X82FfpG
2016-12,71.13,21.32,56433,1035070.06,fcW5X82FfpG
2017-01,50.445,22.46,65498,983706,fcW5X82FfpG
2017-02,84.891,21.8,37827,983706,fcW5X82FfpG
2017-03,105.346,21.48,26312,983706,fcW5X82FfpG
2017-04,86.89,21.28,30440,983706,fcW5X82FfpG
2017-05,63.5,21.17,46653,983706,fcW5X82FfpG
2017-06,2.125,22.85,49567,983706,fcW5X82FfpG
2017-07,6.517,23.11,35558,983706,fcW5X82FfpG
2017-08,29.647,22.43,19515,983706,fcW5X82FfpG
2017-09,68.789,21.58,19522,983706,fcW5X82FfpG
2017-10,87.067,21.81,30088,983706,fcW5X82FfpG
2017-11,123.977,20.71,41011,983706,fcW5X82FfpG
2017-12,66.293,21.44,50898,983706,fcW5X82FfpG
2018-01,84.252,21.12,56691,920603,fcW5X82FfpG
2018-02,73.14,22.21,42356,920603,fcW5X82FfpG
2018-03,130.565,21.03,35741,920603,fcW5X82FfpG
2018-04,235.94,20.16,35082,920603,fcW5X82FfpG
2018-05,67.211,20.66,47689,920603,fcW5X82FfpG
2018-06,6.801,21.51,57504,920603,fcW5X82FfpG
2018-07,6.665,21.27,47276,920603,fcW5X82FfpG
2018-08,82.025,21.14,26201,920603,fcW5X82FfpG
2018-09,51.526,21.11,27103,920603,fcW5X82FfpG
2018-10,99.089,21.28,32003,920603,fcW5X82FfpG
2018-11,86.673,21.37,48550,920603,fcW5X82FfpG
2018-12,92.847,20.78,62061,920603,fcW5X82FfpG
2019-01,53.764,21.98,68669,1097644,fcW5X82FfpG
2019-02,48.973,22.71,52685,1097644,fcW5X82FfpG
2019-03,77.395,22.73,38944,1097644,fcW5X82FfpG
2019-04,111.107,21.65,42165,1097644,fcW5X82FfpG
2019-05,82.528,20.99,35417,1097644,fcW5X82FfpG
2019-06,40.227,21.76,30435,1097644,fcW5X82FfpG
2019-07,8.881,22.25,21673,1097644,fcW5X82FfpG
2019-08,34.901,22.28,5989,1097644,fcW5X82FfpG
2019-09,55.916,21.83,5598,1097644,fcW5X82FfpG
2019-10,155.899,20.46,5361,1097644,fcW5X82FfpG
2019-11,85.464,21.23,5673,1097644,fcW5X82FfpG
2019-12,144.836,20.71,6012,1097644,fcW5X82FfpG
2020-01,66.03,21.66,7651,992735.39,fcW5X82FfpG
2020-02,119.317,21.76,8624,990023,fcW5X82FfpG
2020-03,138.811,21.53,10616,992735.39,fcW5X82FfpG
2020-04,196.937,21.1,10583,992735.39,fcW5X82FfpG
2020-05,51.704,21.43,10775,992735.39,fcW5X82FfpG
2020-06,25.93,21.81,7246,992735.39,fcW5X82FfpG
2020-07,3.834,22.21,6759,992735.39,fcW5X82FfpG
2020-08,16.196,22.9,5420,992735.39,fcW5X82FfpG
2020-09,48.81,22.01,5155,992735.39,fcW5X82FfpG
2020-10,90.444,21.53,7757,992735.39,fcW5X82FfpG
2020-11,127.982,20.56,7640,992735.39,fcW5X82FfpG
2020-12,68.339,20.85,7575,992735.39,fcW5X82FfpG
2021-01,75.034,21.04,8134,705146,fcW5X82FfpG
2021-02,58.21,21.83,6753,705146,fcW5X82FfpG
2021-03,73.97,21.94,6220,705146,fcW5X82FfpG
2021-04,88.26,20.8,6417,705146,fcW5X82FfpG
2021-05,109.593,20.95,7146,705146,fcW5X82FfpG
2021-06,4.642,21.86,4764,705146,fcW5X82FfpG
2021-07,3.896,22.28,2279,705146,fcW5X82FfpG
2021-08,29.37,22.16,2583,705146,fcW5X82FfpG
2021-09,74.456,21.67,2430,705146,fcW5X82FfpG
2021-10,59.501,22.28,1374,705146,fcW5X82FfpG
2021-11,64.679,21.63,1424,705146,fcW5X82FfpG
2021-12,92.793,21.47,1390,705146,fcW5X82FfpG
2022-01,62.966,21.54,1561,769892,fcW5X82FfpG
2022-02,64.706,21.19,1104,769892,fcW5X82FfpG
2022-03,62.136,22.3,1123,769892,fcW5X82FfpG
2022-04,133.668,21.35,1305,769892,fcW5X82FfpG
2022-05,61.358,21.16,1003,769892,fcW5X82FfpG
2022-06,2.402,21.25,959,769892,fcW5X82FfpG
2022-07,12.916,22.09,686,769892,fcW5X82FfpG
2022-08,66.613,21.37,713,769892,fcW5X82FfpG
2022-09,46.277,21.49,531,769892,fcW5X82FfpG
2022-10,44.283,22.21,499,769892,fcW5X82FfpG
2022-11,161.693,20.65,486,769892,fcW5X82FfpG
2022-12,103.828,20.47,451,769892,fcW5X82FfpG
2023-01,27.796,21.44,384,472423,fcW5X82FfpG
2023-02,56.602,22.96,324,472423,fcW5X82FfpG
2023-03,141.937,20.84,243,472423,fcW5X82FfpG
2023-04,147.295,20.73,218,472423,fcW5X82FfpG
2023-05,62.646,21.89,217,472423,fcW5X82FfpG
2023-06,12.038,22.77,292,472423,fcW5X82FfpG
2023-07,0.136,23.06,268,472423,fcW5X82FfpG
2023-08,7.972,23.94,204,472423,fcW5X82FfpG
2023-09,79.569,22.29,207,472423,fcW5X82FfpG
2023-10,77.327,22.46,203,472423,fcW5X82FfpG
2023-11,189.23,20.35,216,472423,fcW5X82FfpG
2023-12,81.435,21.37,157,472423,fcW5X82FfpG
2024-01,71.192,21.5,285,722782.82,fcW5X82FfpG
2024-02,78.698,22.22,275,720808,fcW5X82FfpG
2024-03,78.884,22.7,413,722782.82,fcW5X82FfpG
2024-04,160.769,21.09,597,722782.82,fcW5X82FfpG
2024-05,35.249,22.67,768,722782.82,fcW5X82FfpG
2024-06,0.649,23.28,1160,722782.82,fcW5X82FfpG
2024-07,6.115,23.63,898,722782.82,fcW5X82FfpG
2024-08,7.502,23.76,743,722782.82,fcW5X82FfpG
2024-09,42.415,23.37,660,722782.82,fcW5X82FfpG
2024-10,78.358,21.99,628,722782.82,fcW5X82FfpG
2024-11,107.188,21.27,749,722782.82,fcW5X82FfpG
2024-12,95.556,21.08,608,722782.82,fcW5X82FfpG
2015-01,52.426,18.67,3024,518019,BtzzCdcgFli
2015-02,76.261,18.73,2010,518019,BtzzCdcgFli
2015-03,132.997,18.31,1725,518019,BtzzCdcgFli
2015-04,184.731,17.35,2103,518019,BtzzCdcgFli
2015-05,96.135,17.68,4765,518019,BtzzCdcgFli
2015-06,44.6,17.8,6434,518019,BtzzCdcgFli
2015-07,6.869,18.41,3930,518019,BtzzCdcgFli
2015-08,13.538,19.16,1343,518019,BtzzCdcgFli
2015-09,62.267,18.67,2065,518019,BtzzCdcgFli
2015-10,205.508,18.08,4890,518019,BtzzCdcgFli
2015-11,250.824,17.26,10239,518019,BtzzCdcgFli
2015-12,135.707,17.76,19846,518019,BtzzCdcgFli
2016-01,154.283,18.59,10546,476349.5,BtzzCdcgFli
2016-02,61.096,19.66,7026,475048,BtzzCdcgFli
2016-03,96.041,19.36,6810,476349.5,BtzzCdcgFli
2016-04,273.327,17.96,6435,476349.5,BtzzCdcgFli
2016-05,42.973,18.3,8486,476349.5,BtzzCdcgFli
2016-06,4.206,18.13,8379,476349.5,BtzzCdcgFli
2016-07,2.186,19,2636,476349.5,BtzzCdcgFli
2016-08,7.638,19.42,1101,476349.5,BtzzCdcgFli
2016-09,95.443,19.1,2162,476349.5,BtzzCdcgFli
2016-10,139.793,18.38,4962,476349.5,BtzzCdcgFli
2016-11,181.217,17.43,10105,476349.5,BtzzCdcgFli
2016-12,81.072,17.7,7518,476349.5,BtzzCdcgFli
2017-01,79.476,18.78,7548,587088,BtzzCdcgFli
2017-02,135.978,17.92,4471,587088,BtzzCdcgFli
2017-03,184.123,17.91,2677,587088,BtzzCdcgFli
2017-04,137.105,17.6,2499,587088,BtzzCdcgFli
2017-05,121.595,17.32,3515,587088,BtzzCdcgFli
2017-06,5.831,18.25,3173,587088,BtzzCdcgFli
2017-07,2.477,18.96,2201,587088,BtzzCdcgFli
2017-08,48.267,18.66,1355,587088,BtzzCdcgFli
2017-09,121.887,18.08,1813,587088,BtzzCdcgFli
2017-10,144.424,18.07,3072,587088,BtzzCdcgFli
2017-11,167.533,17.27,4021,587088,BtzzCdcgFli
2017-12,112.02,18.01,5145,587088,BtzzCdcgFli
2018-01,193.067,17.7,6681,534441,BtzzCdcgFli
2018-02,133.661,18.33,5423,534441,BtzzCdcgFli
2018-03,251.947,17.71,4990,534441,BtzzCdcgFli
2018-04,359.71,17.19,3037,534441,BtzzCdcgFli
2018-05,110.562,17.23,3995,534441,BtzzCdcgFli
2018-06,19.499,17.63,3844,534441,BtzzCdcgFli
2018-07,7.409,17.41,2075,534441,BtzzCdcgFli
2018-08,119.88,17.61,1022,534441,BtzzCdcgFli
2018-09,74.3,17.75,1222,534441,BtzzCdcgFli
2018-10,144.101,17.68,1573,534441,BtzzCdcgFli
2018-11,139.079,17.67,2535,534441,BtzzCdcgFli
2018-12,167.597,17.38,3041,534441,BtzzCdcgFli
2019-01,95.47,18.27,3658,481716,BtzzCdcgFli
2019-02,92.612,18.64,4102,481716,BtzzCdcgFli
2019-03,141.524,18.62,4577,481716,BtzzCdcgFli
2019-04,178.532,18.16,5178,481716,BtzzCdcgFli
2019-05,175.912,17.43,5171,481716,BtzzCdcgFli
2019-06,37.448,17.75,5708,481716,BtzzCdcgFli
2019-07,23.127,18.16,5375,481716,BtzzCdcgFli
2019-08,53.767,18.51,2585,481716,BtzzCdcgFli
2019-09,92.995,18.26,2478,481716,BtzzCdcgFli
2019-10,232.978,16.93,3533,481716,BtzzCdcgFli
2019-11,149.576,17.75,3775,481716,BtzzCdcgFli
2019-12,245.216,17.73,3804,481716,BtzzCdcgFli
2020-01,125.498,18.47,4481,616184.56,BtzzCdcgFli
2020-02,172.561,18.57,3665,614501,BtzzCdcgFli
2020-03,243.576,18.37,3088,616184.56,BtzzCdcgFli
2020-04,290.099,18.02,941,616184.56,BtzzCdcgFli
2020-05,100.004,17.85,558,616184.56,BtzzCdcgFli
2020-06,41.624,17.67,427,616184.56,BtzzCdcgFli
2020-07,7.843,18.13,341,616184.56,BtzzCdcgFli
2020-08,27.425,19.32,338,616184.56,BtzzCdcgFli
2020-09,94.588,18.41,274,616184.56,BtzzCdcgFli
2020-10,176.258,17.84,537,616184.56,BtzzCdcgFli
2020-11,208.212,17.3,500,616184.56,BtzzCdcgFli
2020-12,134.797,17.6,440,616184.56,BtzzCdcgFli
2021-01,139.768,17.72,365,406643,BtzzCdcgFli
2021-02,128.29,18.41,485,406643,BtzzCdcgFli
2021-03,169.254,17.97,425,406643,BtzzCdcgFli
2021-04,159.009,17.36,483,406643,BtzzCdcgFli
2021-05,142.753,17.51,641,406643,BtzzCdcgFli
2021-06,7.622,17.7,763,406643,BtzzCdcgFli
2021-07,6.293,18.27,450,406643,BtzzCdcgFli
2021-08,57.973,18.36,524,406643,BtzzCdcgFli
2021-09,115.763,18.09,778,406643,BtzzCdcgFli
2021-10,117.274,18.33,996,406643,BtzzCdcgFli
2021-11,125.095,17.87,1409,406643,BtzzCdcgFli
2021-12,139.989,17.64,1714,406643,BtzzCdcgFli
2022-01,73.935,18.23,1857,533492,BtzzCdcgFli
2022-02,169.282,17.78,1838,533492,BtzzCdcgFli
2022-03,142.536,18.23,1741,533492,BtzzCdcgFli
2022-04,287.112,17.63,1848,533492,BtzzCdcgFli
2022-05,105.277,17.51,2255,533492,BtzzCdcgFli
2022-06,6.427,16.88,1884,533492,BtzzCdcgFli
2022-07,27.734,18.08,1074,533492,BtzzCdcgFli
2022-08,100.951,17.74,971,533492,BtzzCdcgFli
2022-09,59.641,17.92,1598,533492,BtzzCdcgFli
2022-10,65.324,18.51,1927,533492,BtzzCdcgFli
2022-11,259.419,17.35,2119,533492,BtzzCdcgFli
2022-12,181.042,17.04,1976,533492,BtzzCdcgFli
2023-01,78.49,17.63,2180,444822,BtzzCdcgFli
2023-02,131.4,18.54,1612,444822,BtzzCdcgFli
2023-03,302.016,17.6,1726,444822,BtzzCdcgFli
2023-04,220.149,17.5,1858,444822,BtzzCdcgFli
2023-05,91.166,18.27,2236,444822,BtzzCdcgFli
2023-06,15.144,18.62,3027,444822,BtzzCdcgFli
2023-07,0.94,19.19,1755,444822,BtzzCdcgFli
2023-08,5.406,20.23,1118,444822,BtzzCdcgFli
2023-09,155.088,18.68,1440,444822,BtzzCdcgFli
2023-10,136.774,18.59,1792,444822,BtzzCdcgFli
2023-11,264.83,17.18,2384,444822,BtzzCdcgFli
2023-12,151.655,18.27,1707,444822,BtzzCdcgFli
2024-01,199.798,18.6,2015,474354.05,BtzzCdcgFli
2024-02,155.679,18.96,1358,473058,BtzzCdcgFli
2024-03,129.859,19.06,924,474354.05,BtzzCdcgFli
2024-04,209.958,18.26,1244,474354.05,BtzzCdcgFli
2024-05,77.273,18.89,1201,474354.05,BtzzCdcgFli
2024-06,3.538,19.03,1040,474354.05,BtzzCdcgFli
2024-07,4.014,20.02,817,474354.05,BtzzCdcgFli
2024-08,9.1,20.13,815,474354.05,BtzzCdcgFli
2024-09,55.427,19.75,914,474354.05,BtzzCdcgFli
2024-10,141.828,18.48,1164,474354.05,BtzzCdcgFli
2024-11,258.086,17.65,1796,474354.05,BtzzCdcgFli
2024-12,169.199,17.93,1388,474354.05,BtzzCdcgFli
2015-01,44.744,19.65,42453,822961,MEqs8VG1Rx3
2015-02,57.205,19.56,33651,822961,MEqs8VG1Rx3
2015-03,135.381,19.23,27183,822961,MEqs8VG1Rx3
2015-04,126.451,18.37,28764,822961,MEqs8VG1Rx3
2015-05,53.453,18.65,28205,822961,MEqs8VG1Rx3
2015-06,11.059,19.09,38228,822961,MEqs8VG1Rx3
2015-07,1.964,19.75,18930,822961,MEqs8VG1Rx3
2015-08,1.351,20.59,17689,822961,MEqs8VG1Rx3
2015-09,37.579,20.3,29761,822961,MEqs8VG1Rx3
2015-10,140.588,19,54482,822961,MEqs8VG1Rx3
2015-11,110.948,18.37,57459,822961,MEqs8VG1Rx3
2015-12,77.15,18.91,52047,822961,MEqs8VG1Rx3
2016-01,112.492,19.66,30321,828437.49,MEqs8VG1Rx3
2016-02,60.351,20.45,24933,826174,MEqs8VG1Rx3
2016-03,54.342,20.33,26976,828437.49,MEqs8VG1Rx3
2016-04,216.132,18.91,29888,828437.49,MEqs8VG1Rx3
2016-05,22.972,19.18,38638,828437.49,MEqs8VG1Rx3
2016-06,1.379,19.06,36246,828437.49,MEqs8VG1Rx3
2016-07,0.61,19.94,21084,828437.49,MEqs8VG1Rx3
2016-08,9.069,20.44,18206,828437.49,MEqs8VG1Rx3
2016-09,46.445,20.67,29089,828437.49,MEqs8VG1Rx3
2016-10,116.101,19.51,47472,828437.49,MEqs8VG1Rx3
2016-11,95.826,18.35,100636,828437.49,MEqs8VG1Rx3
2016-12,48.186,18.59,62967,828437.49,MEqs8VG1Rx3
2017-01,35.202,19.85,68826,834373,MEqs8VG1Rx3
2017-02,87.396,19.13,53128,834373,MEqs8VG1Rx3
2017-03,95.879,18.99,44394,834373,MEqs8VG1Rx3
2017-04,83.781,18.45,44139,834373,MEqs8VG1Rx3
2017-05,71.037,18.31,42647,834373,MEqs8VG1Rx3
2017-06,2.154,19.23,21927,834373,MEqs8VG1Rx3
2017-07,1.816,20,11721,834373,MEqs8VG1Rx3
2017-08,19.31,20.14,7531,834373,MEqs8VG1Rx3
2017-09,51.325,19.69,7079,834373,MEqs8VG1Rx3
2017-10,73.907,19.41,9569,834373,MEqs8VG1Rx3
2017-11,83.79,18.43,10173,834373,MEqs8VG1Rx3
2017-12,85,18.9,9230,834373,MEqs8VG1Rx3
2018-01,135.03,18.56,13322,881132,MEqs8VG1Rx3
2018-02,47.237,19.63,11112,881132,MEqs8VG1Rx3
2018-03,173.169,18.78,10893,881132,MEqs8VG1Rx3
2018-04,309.329,18.04,8913,881132,MEqs8VG1Rx3
2018-05,48.433,18.17,4195,881132,MEqs8VG1Rx3
2018-06,6.004,18.53,6388,881132,MEqs8VG1Rx3
2018-07,3.905,18.36,5626,881132,MEqs8VG1Rx3
2018-08,55.385,19.09,5246,881132,MEqs8VG1Rx3
2018-09,28.096,19.52,7527,881132,MEqs8VG1Rx3
2018-10,91.814,18.97,15367,881132,MEqs8VG1Rx3
2018-11,71.669,18.66,27861,881132,MEqs8VG1Rx3
2018-12,105.714,18.44,41026,881132,MEqs8VG1Rx3
2019-01,60.495,19.36,38003,870677,MEqs8VG1Rx3
2019-02,43.524,19.69,19564,870677,MEqs8VG1Rx3
2019-03,60.192,19.79,7319,870677,MEqs8VG1Rx3
2019-04,112.757,19.32,6891,870677,MEqs8VG1Rx3
2019-05,78.941,18.39,4820,870677,MEqs8VG1Rx3
2019-06,14.282,18.94,4884,870677,MEqs8VG1Rx3
2019-07,8.417,19.43,3509,870677,MEqs8VG1Rx3
2019-08,22.979,20.19,1856,870677,MEqs8VG1Rx3
2019-09,49.259,19.94,1797,870677,MEqs8VG1Rx3
2019-10,128.576,18.13,1778,870677,MEqs8VG1Rx3
2019-11,82.562,18.87,1593,870677,MEqs8VG1Rx3
2019-12,176.584,18.79,1487,870677,MEqs8VG1Rx3
2020-01,86.948,19.76,1633,901440.95,MEqs8VG1Rx3
2020-02,137.277,19.67,1646,898978,MEqs8VG1Rx3
2020-03,140.803,19.56,729,901440.95,MEqs8VG1Rx3
2020-04,198.8,19.16,336,901440.95,MEqs8VG1Rx3
2020-05,41.994,18.85,451,901440.95,MEqs8VG1Rx3
2020-06,17.474,18.98,552,901440.95,MEqs8VG1Rx3
2020-07,2.393,19.59,804,901440.95,MEqs8VG1Rx3
2020-08,7.609,21.22,1108,901440.95,MEqs8VG1Rx3
2020-09,29.107,20.58,1731,901440.95,MEqs8VG1Rx3
2020-10,108.674,19.52,3134,901440.95,MEqs8VG1Rx3
2020-11,126.011,18.57,3437,901440.95,MEqs8VG1Rx3
2020-12,76.08,18.86,2571,901440.95,MEqs8VG1Rx3
2021-01,89.207,18.79,1430,571446,MEqs8VG1Rx3
2021-02,87.525,19.48,1636,571446,MEqs8VG1Rx3
2021-03,91.669,19.07,1247,571446,MEqs8VG1Rx3
2021-04,95.257,18.29,1041,571446,MEqs8VG1Rx3
2021-05,121.481,18.48,1592,571446,MEqs8VG1Rx3
2021-06,2.636,18.77,2169,571446,MEqs8VG1Rx3
2021-07,1.462,19.54,1837,571446,MEqs8VG1Rx3
2021-08,20.48,20.06,1415,571446,MEqs8VG1Rx3
2021-09,53.658,20.01,1735,571446,MEqs8VG1Rx3
2021-10,61.039,19.84,2373,571446,MEqs8VG1Rx3
2021-11,70.053,19.18,3668,571446,MEqs8VG1Rx3
2021-12,87.137,18.68,3320,571446,MEqs8VG1Rx3
2022-01,105.38,19.09,3901,470910,MEqs8VG1Rx3
2022-02,154.088,18.62,3206,470910,MEqs8VG1Rx3
2022-03,130.353,19.2,3102,470910,MEqs8VG1Rx3
2022-04,156.936,18.56,1848,470910,MEqs8VG1Rx3
2022-05,40.235,18.64,2149,470910,MEqs8VG1Rx3
2022-06,2.902,17.9,1615,470910,MEqs8VG1Rx3
2022-07,33.215,19.38,943,470910,MEqs8VG1Rx3
2022-08,49.544,19.28,770,470910,MEqs8VG1Rx3
2022-09,32.199,19.82,773,470910,MEqs8VG1Rx3
2022-10,35.437,20.48,777,470910,MEqs8VG1Rx3
2022-11,185.755,18.65,708,470910,MEqs8VG1Rx3
2022-12,134.48,18.27,687,470910,MEqs8VG1Rx3
2023-01,45.328,18.64,788,477605,MEqs8VG1Rx3
2023-02,64.447,19.68,576,477605,MEqs8VG1Rx3
2023-03,208.094,18.81,599,477605,MEqs8VG1Rx3
2023-04,148.519,18.56,679,477605,MEqs8VG1Rx3
2023-05,72.753,19.29,197,477605,MEqs8VG1Rx3
2023-06,5.854,19.74,224,477605,MEqs8VG1Rx3
2023-07,0.24,20.15,157,477605,MEqs8VG1Rx3
2023-08,0.339,21.81,141,477605,MEqs8VG1Rx3
2023-09,106.423,20.01,235,477605,MEqs8VG1Rx3
2023-10,60.911,19.99,384,477605,MEqs8VG1Rx3
2023-11,204.045,18.27,309,477605,MEqs8VG1Rx3
2023-12,101.902,19.5,177,477605,MEqs8VG1Rx3
2024-01,210.069,19.36,312,586672.93,MEqs8VG1Rx3
2024-02,92.911,19.95,254,585070,MEqs8VG1Rx3
2024-03,84.973,20.07,227,586672.93,MEqs8VG1Rx3
2024-04,167.301,19.29,311,586672.93,MEqs8VG1Rx3
2024-05,40.128,20.04,226,586672.93,MEqs8VG1Rx3
2024-06,1.112,19.87,127,586672.93,MEqs8VG1Rx3
2024-07,2.828,21.09,138,586672.93,MEqs8VG1Rx3
2024-08,1.6,21.62,231,586672.93,MEqs8VG1Rx3
2024-09,25.407,21.82,525,586672.93,MEqs8VG1Rx3
2024-10,77.222,19.98,1242,586672.93,MEqs8VG1Rx3
2024-11,133.42,19,902,586672.93,MEqs8VG1Rx3
2024-12,104.634,19.27,479,586672.93,MEqs8VG1Rx3
2015-01,46.836,20.77,7575,1350127,fSyvbMUZWqJ
2015-02,72.19,20.66,6190,1350127,fSyvbMUZWqJ
2015-03,112.859,20.24,6174,1350127,fSyvbMUZWqJ
2015-04,152.613,19.11,9337,1350127,fSyvbMUZWqJ
2015-05,88.099,19.56,12724,1350127,fSyvbMUZWqJ
2015-06,37.556,19.94,16618,1350127,fSyvbMUZWqJ
2015-07,3.54,20.72,10174,1350127,fSyvbMUZWqJ
2015-08,12.718,21.46,4383,1350127,fSyvbMUZWqJ
2015-09,63.907,20.68,6770,1350127,fSyvbMUZWqJ
2015-10,204.725,19.89,16431,1350127,fSyvbMUZWqJ
2015-11,204.897,19.03,27552,1350127,fSyvbMUZWqJ
2015-12,111.127,19.6,40751,1350127,fSyvbMUZWqJ
2016-01,102.539,20.45,22380,1513744.92,fSyvbMUZWqJ
2016-02,67.908,21.65,13848,1509609,fSyvbMUZWqJ
2016-03,72.911,21.24,13875,1513744.92,fSyvbMUZWqJ
2016-04,216.467,19.68,15285,1513744.92,fSyvbMUZWqJ
